中国・春秋戦国時代の趙の武将・廉頗と政治家・藺相如が「互いのためなら首を斬られても構わない」というほどの友情を持ったとされる故事にちなんで、この上なく親しい関係のことを「何の交わり」というでしょう？,刎頸の交わり,663633
イギリスの作曲家エルガーの行進曲『威風堂々』の英語での題名は、元々シェイクスピアの何という戯曲の台詞から採られたものでしょう？,オセロ,444
本社のある大阪府池田市に自社名の付いた町名がある、「ミライース」「タント」「ムーヴ」などの車種を生産している日本の自動車メーカーは何でしょう？,ダイハツ工業株式会社,4444666666
大日本帝国陸軍が太平洋戦争の南方作戦などに送った自転車部隊のことを、通称「何部隊」というでしょう？,銀輪部隊,6666
作曲家としてもミュージカル『キャンディード』『ウエストサイド物語』などの作品を残し、佐渡裕や小澤征爾ら多くの弟子を育てたことでも知られる、ニューヨーク・フィルハーモニーの音楽監督などを務めたアメリカの指揮者は誰でしょう？,レナード・バーンスタイン,444444444444
2022年の冬季オリンピック開催予定地に選ばれ、世界初の夏季・冬季両オリンピックの開催都市となる予定なのはどこの都市でしょう？,北京,66
日本在住のギタリスト、マーティ・フリードマンが所属していたことでも知られる、俗に「スラッシュメタル四天王」の1つに数えられるアメリカのバンドは何でしょう？,メガデス,4444
先住民の言葉では「シーク」と呼ばれ、アンデス地方のフォルクローレ音楽においてはケーナとともに欠かせない楽器である、長さの異なる葦の管を束ねて1つの楽器として使う管楽器をスペイン語で何というでしょう？,サンポーニャ,444444
ムソルグスキーの組曲『展覧会の絵』のオーケストラ編曲を手掛け、代表作に管弦楽曲『スペイン狂詩曲』やバレエ音楽『ボレロ』などがある、フランスの作曲家は誰でしょう？,モーリス・ラヴェル,444444444
2018年に手塚治虫文化賞短編賞を受賞した、お笑い芸人・矢部太郎の漫画は何でしょう？,大家さんと僕,663336
1984年から1996年に100m、200m、走幅跳、4×100mリレーでオリンピック金メダルを合計9個獲得し、走幅跳では夏季オリンピック個人種目4連覇を成し遂げているアメリカの陸上選手は誰でしょう？,カール・ルイス,4444444
西尾維新の『〈物語〉シリーズ』の第1作として2006年に上下巻が発売された小説のタイトルは何でしょう？,化物語,666
中心都市はホバートで、周辺の島々とともにオーストラリア最小の州を形成している、同国の大陸部の南東沖にある島は何島でしょう？,タスマニア島,444446
現存する肉食有袋類では世界最大のものとされ、現在はオーストラリア南部のある島にのみ生息し、その島の名が付けられているフクロネコ科の動物は何でしょう？,タスマニアデビル,44444444
寿司屋の古くからの隠語で「くさ」と呼ばれるものは何でしょう？,海苔,66
寿司屋の古くからの隠語で「なみだ」と呼ばれるものは何でしょう？,わさび,333
寿司屋の古くからの隠語で「むらさき」と呼ばれるものは何でしょう？,醤油,66
調味料の語呂合わせ「さしすせそ」のうちの「せ」が指している調味料は何でしょう？,醤油,66
JRの車両の用途記号で「寝台車」に原則共通して付けられるカタカナ1文字は何でしょう？,ネ,4
JRの車両の用途記号で「普通車」を表すカタカナ1文字は何でしょう？,ハ,4
一般的な麻雀牌の字牌で、唯一文字が緑色で書かれている牌は何でしょう？,發,6
社交ダンスで、右回りのステップを「ナチュラル・ターン」というのに対し、左回りのステップを「何・ターン」というでしょう？,リバース・ターン,44444444
一般的な88鍵のピアノの鍵盤に白鍵はいくつあるでしょう？,52鍵,006
一般的な88鍵のピアノの鍵盤に黒鍵はいくつあるでしょう？,36鍵,006
医薬品の「オロナインH軟膏」や飲料の「オロナミンCドリンク」「ポカリスエット」などを販売している、本社を東京都に置く食品・医薬品メーカーはどこでしょう？,大塚製薬株式会社,66666666
JR山手線が乗り入れる駅のうち、手塚プロダクションの最寄り駅だったことなどから発車メロディに『鉄腕アトム』のテーマ曲を採用しているのは何駅でしょう？,高田馬場駅,66666
JR山手線の停車駅は29駅ですが、JR大阪環状線の停車駅の数はいくつでしょう？,19駅,006
『ピノキオ』の原作である童話『ピノッキオの冒険』の作者として知られるイタリアの児童文学作家は誰でしょう？,カルロ・コッローディ,4444444444
アジアの航空会社で、オリエンタルエアブリッジ、スターフライヤー、ピーチ、スカイマークといえばいずれもどこの国の会社でしょう？,日本,66
アジアの航空会社で、ジン・エアー、ティーウェイ航空、アシアナ航空、チェジュ航空といえばいずれもどこの国の会社でしょう？,韓国,66
将棋で穴熊囲いを完成させた時、王将の1つ横のマスにある駒は何でしょう？,桂馬,66
睡眠不足の時やナルコレプシーの症状などとして起こる、秒単位のごく短い睡眠状態のことを英語で何というでしょう？,マイクロスリープ,44444444
日本の山脈の別名で、北アルプスは飛騨山脈、中央アルプスは木曽山脈のことですが、南アルプスといえば何山脈のことでしょう？,赤石山脈,6666
長野県は、いくつの県と県境を接しているでしょう？,8県,06
2001年エドモントン世界陸上、2005年ヘルシンキ世界陸上の2大会で銅メダルを獲得した、男子400mハードルの日本記録保持者は誰でしょう？,為末大,666
オリンピック陸上競技のハードル4種目において使用されるハードルの台数は、いずれも何台でしょう？,10台,006
悪妻の代名詞となっている、哲学者ソクラテスの妻は誰でしょう？,クサンティッペ,4444444
1927年の取り付け騒ぎに対応するために日本銀行が急遽発行した、裏面の印刷が省かれた紙幣のことを、色名を使った通称で「何札」というでしょう？,裏白札,666
ビールの苦味を表す単位「国際苦味単位」を、アルファベット3文字で何というでしょう？,IBU,222
万年筆の軸や楽器のマウスピースなどにも使われる、生ゴムに硫黄を加えて硬化させたものを、見た目が似ている黒檀の英名に由来する言葉で何というでしょう？,エボナイト,44444
島根県の都市で、出雲大社があるのは出雲市ですが、熊野大社があるのは何市でしょう？,松江市,666
英語では「Glorious Revolution」とも呼ばれる、1688年から1689年に現在のイギリスで起こり、これにより「権利の章典」が発布されることになった事件を、日本では一般に何革命というでしょう？,名誉革命,6666
第89回アカデミー賞で史上最年少となる32歳で監督賞を受賞した、代表作に映画『セッション』『ラ・ラ・ランド』があるアメリカの映画監督は誰でしょう？,デイミアン・チャゼル,4444444444
将棋の戦法で、先手の7六歩に対して4四歩と応じる後手番の奇襲戦法のことを、あるテレビゲームの名前にちなんで「4四歩何」と呼ぶでしょう？,4四歩パックマン,06644444
英語では「clutch hit」、和製英語では「タイムリーヒット」と呼ばれる野球やソフトボールのヒットのことを、漢字では一般に「何打」と表記するでしょう？,適時打,666
日の出前や日没後の薄明かりのことを指す英語で、ステファニー・メイヤーの小説シリーズ名や、かつて大阪と札幌を結んでいた寝台特急名にも使われている言葉は何でしょう？,トワイライト,444444
日本語では「南米南部共同市場」とも訳される、1995年に発足し、現在10ヶ国が参加している南アメリカ諸国の関税同盟をスペイン語やポルトガル語で何というでしょう？,メルコスール,444444
画家のマネや、作曲家のドビュッシーなどが埋葬されている、フランスのパリ16区にある墓地は何でしょう？,パッシー墓地,444466
具志堅用高の愛犬名の由来にもなっている、1976年にWBA世界ライトフライ級王者となったドミニカ共和国のボクサーは誰でしょう？,ファン・ホセ・グスマン,44444444444
江戸幕府老中首座として1787年からの寛政の改革を主導した人物は誰でしょう？,松平定信,6666
本名をジョルジュ・プロスペル・レミという、代表作に『クックとプッケ』『タンタンの冒険』などがあるベルギーの漫画家は誰でしょう？,エルジェ,4444
