アニメ『ドラえもん』で、ドラえもんはどらやきが好物ですが、妹のドラミちゃんが大好きな食べ物といえば何でしょう？,メロンパン,44444
日本で2009年から実施されている、特定の刑事裁判において、無作為に選ばれた一般の国民が裁判官とともに審理に参加する司法制度のことを、何制度というでしょう？,裁判員制度,66666
将棋の一般的な対局で使われる駒の枚数は、自陣と敵陣合わせて全部で何枚でしょう？,40枚,006
野球で1試合の間に1人の選手が単打、二塁打、三塁打、ホームランのすべてを1回以上打つことを、和製英語で「何ヒット」というでしょう？,サイクルヒット,4444444
著書に『もものかんづめ』をはじめとしたエッセイ集などもある、漫画『ちびまる子ちゃん』の作者として知られる女性作家は誰でしょう？,さくらももこ,333333
硬式テニスにおける「0点」の表現で、タイブレーク時は「ゼロ」といいますが、それ以外の時は一般に何というでしょう？,ラブ,44
バレーボールで、サーブやアタックなどをすることができない守備専門の選手を、「自由な」という意味のイタリア語から何というでしょう？,リベロ,444
中国の小説『三国志演義』で、劉備・関羽と桃園において義兄弟の契りを結んだ蜀の武将は誰でしょう？,張飛,66
テニスや卓球で、ボールを相手のコートに叩きつけるように強く打ち込むことを、「強打する」という意味の英語で何というでしょう？,スマッシュ,44444
日本の都道府県庁所在地で唯一、市名にひらがなが使われているのは何市でしょう？,さいたま市,33336
スライドガラスとカバーガラスで観察対象を挟んで作るものが一般的である、顕微鏡観察用の標本のことをドイツ語で何というでしょう？,プレパラート,444444
北半球では1年で最も昼の時間が長い日となる、今の暦で6月22日頃にあたる二十四節気の1つは何でしょう？,夏至,66
動植物にとって有害な太陽からの紫外線をさえぎる働きをする、地球の成層圏の中のある気体の濃度が高くなっている部分のことを何というでしょう？,オゾン層,4446
夏の大三角を形成する3つの1等星とは、アルタイル、デネブと何でしょう？,ベガ,44
舞台のスモーク演出や保冷剤として用いられる、二酸化炭素を冷却して固体化させたものを何というでしょう？,ドライアイス,444444
日本では1992年12月から「ミリバール」に代わって使われるようになった、天気予報において「hPa」と表記される気圧の単位は何でしょう？,ヘクトパスカル,4444444
『青銅時代』『カレーの市民』『考える人』などの作品で知られる、フランスの彫刻家は誰でしょう？,オーギュスト・ロダン,4444444444
1992年に女性として2人目の国民栄誉賞の受賞者となった、『いじわるばあさん』や『サザエさん』などの作品で知られる漫画家は誰でしょう？,長谷川町子,66666
1918年に全国的な暴動となった「米騒動」が最初に起こった都道府県はどこでしょう？,富山県,666
奈良時代に全国に東大寺をはじめとした国分寺や国分尼寺の建立を命じた第45代天皇は誰でしょう？,聖武天皇,6666
1947年に日本鳥学会により定められた日本の国鳥は何でしょう？,キジ,44
俗に「バトンゾーン」とも言われる、陸上のリレー競技でバトンパスが許される領域のことを、英語で何ゾーンというでしょう？,テイクオーバーゾーン,4444444444
1948年にイギリスの病院で行われた「ストーク・マンデビル競技大会」を前身とし、現在はオリンピックと同じ年に同じ地域で行われる、障がい者を対象とした国際スポーツ大会は何でしょう？,パラリンピック,4444444
小学校で使うソプラノリコーダーですべての指穴を塞いで吹いた時に出る音は、ハ長調・イタリア音名でいうとどれでしょう？,ド,4
童謡『手のひらを太陽に』の1番の歌詞に登場する昆虫はオケラと何でしょう？,アメンボ,4444
