江戸時代、井伊直弼暗殺後に公武合体策を進め、孝明天皇の妹・和宮を徳川家茂に降嫁させた老中は誰でしょう？,安藤信正,6666
一般に「バッテラ」といえば何の魚を使った押し寿司のことでしょう？,サバ,44
五目寿司を薄焼き卵で包み口元をかんぴょうで閉じた寿司を、茶道で使う布から俗に何というでしょう？,茶巾ずし,6633
寿司ネタで、サバやイワシ、コハダなどの青魚や皮目が美しい白身魚のことを、その見かけから何と総称するでしょう？,ひかりもの,33333
化粧くずれしやすい「おでこと鼻」の部分のことを、あるアルファベットを用いて俗に何ゾーンというでしょう？,Tゾーン,2444
東西南北のうち、アメリカの州の名前に使われていない方角はどれでしょう？,東,6
アメリカ50州で名前の頭に「ニュー」が付く4つの州とは、ニューヨーク州、ニュージャージー州、ニューハンプシャー州とどこでしょう？,ニューメキシコ州,44444446
ミツバチの巣で女王蜂を育てるために造られる部屋を日本語で何というでしょう？,王台,66
ドイツの作家・ボンゼルスの児童文学の主人公で、オスのミツバチ・ウィリーとの冒険の旅を経て、スズメバチの攻撃から自分の町を救うメスのミツバチの名前は何でしょう？,マーヤ,444
国連加盟国のうち、英語表記にした時に国名が唯一「Y」から始まる、首都をサナアに置く中東の国は何でしょう？,イエメン共和国,4444666
「団信」の略称で呼ばれる、多くの住宅ローン契約で加入することが条件となっている住宅ローン専用の生命保険を何と呼ぶでしょう？,団体信用生命保険,66666666
アメリカのSF作家ジャック・ウィリアムスンの造語であるとされる、人類が住めるよう、地球以外の惑星の環境を人為的に改造することを英語で何というでしょう？,テラフォーミング,44444444
略して「ロケテ」とも呼ばれる、アーケードゲーム業界において、開発途上の作品を本稼働と同様にゲームセンターで一般公開して行うベータテストの一種を何というでしょう？,ロケーションテスト,444444444
ハプスブルク家の人々に種痘を行ったことでも知られる、光合成を発見したオランダの科学者は誰でしょう？,ヤン・インゲンホウス,4444444444
アメリカ・カンザスシティとカナダ・バンクーバーに設置されたものが世界初とされ、日本では渋谷駅前のものが有名な、歩行者の通行時に自動車が全方向停止になる交差点のことを、英語を用いて一般に何交差点というでしょう？,スクランブル交差点,444444666
大阪府警が始めた捜査手法で、捜査員が指名手配書の写真や防犯カメラの画像などから外見を記憶し、実際に繁華街などに出て容疑者を見つける手法を何捜査と呼ぶでしょう？,見当たり捜査,663366
1998年創設と、宝塚歌劇団の中で最も新しい組は何組でしょう？,宙組,66
孫に歌手のオリヴィア・ニュートン＝ジョンがいる、1954年に波動関数の確率解釈の提唱によってノーベル物理学賞を受賞したドイツの理論物理学者は誰でしょう？,マックス・ボルン,44444444
早朝のル・アーヴルの港が描かれた、フランスで起きた芸術運動「印象派」の由来にもなったクロード・モネの絵画作品は何でしょう？,印象・日の出,664636
その名の由来は、1台で8人分の運搬ができる、車台の大きさが8尺であった、など諸説ある、江戸時代から昭和初期にかけて使用されていた人力荷車を何というでしょう？,大八車,666
1988年には『異人たちとの夏』で第1回山本周五郎賞を受賞している、『岸辺のアルバム』や『ふぞろいの林檎たち』などのドラマの脚本を手がけた日本の脚本家は誰でしょう？,山田太一,6666
1945年8月15日、ポツダム宣言の受諾を拒んで切腹し、日本で初めて現役閣僚のまま自殺した当時の陸軍大臣は誰でしょう？,阿南惟幾,6666
2005年からロサンゼルス・キングスに所属した、日本人で初めてアイスホッケー・NHLでプレイした選手は誰でしょう？,福藤豊,666
「木組みの家と石畳の街」を舞台に、ティッピーという名のアンゴラウサギがいる喫茶店での日常を描く、2011年から『まんがタイムきららMAX』で連載されている漫画は何でしょう？,ご注文はうさぎですか？,36633333335
その形が洗濯バサミに似ていることから名付けられたとされる、Googleマップに登場する人型のアイコンを何というでしょう？,ペグマン,4444
「世界で最も美しい広場」とも称される、イタリアの世界遺産「シエーナ歴史地区」にある、マンジャの塔やガイアの泉で知られる扇形の広場は何広場でしょう？,カンポ広場,44466
かつてはスターリン峰と呼ばれソビエト連邦の最高峰であった、標高7，495mのタジキスタンの最高峰はどこでしょう？,イスモイル・ソモニ峰,4444444446
コーヒーチェーン「スターバックス」で、氷を用いて作られるフローズン状のドリンクのことを、フラッペとカプチーノを組み合わせた造語で何というでしょう？,フラペチーノ,444444
建設時の仮駅名は「此花臨海駅」だった、ユニバーサル・スタジオ・ジャパンの最寄り駅である大阪府のJR駅は何駅でしょう？,ユニバーサルシティ駅,4444444446
2010年、ケヴィン・シストロムとマイク・クリーガーによってサービスが開始された写真共有SNSを、「インスタント」と「テレグラム」を組み合わせた造語で何というでしょう？,インスタグラム,4444444
北海道の天塩国と石狩国の境界にあり、ここで1909年に起きた鉄道事故を題材とした三浦綾子の小説のタイトルにもなっている地名といえば何でしょう？,塩狩峠,666
ボート競技を大きく2種目に分けたもののうち、1人が2本の小さいオールを持って漕ぐ種目を何というでしょう？,スカル,444
アニメ映画『君の名は。』のストーリーのヒントになったとされる文学作品で、男勝りな姫君と女らしく育った若君の入れ替わりを描いた平安時代後期の物語は何でしょう？,とりかへばや物語,33333366
代表作に『離婚』や『狂人日記』などがあり、阿佐田哲也名義で発表した『麻雀放浪記』シリーズなどでも人気を博した作家は誰でしょう？,色川武大,6666
4世紀初頭にこの国を建国したという伝説上の石工の名前が国名の由来となっている、周囲をすべてイタリアに囲まれた、世界で5番目に面積が小さい国はどこでしょう？,サンマリノ共和国,44444666
1から100までの自然数のうち、素数は何個あるでしょう？,25個,006
日本で唯一、ゴムタイヤ式の地下鉄が走っている都市は何市でしょう？,札幌市,666
アサガオ、ヒルガオ、ユウガオ、ヨルガオの中で唯一ウリ科の植物は何でしょう？,ユウガオ,4444
JISでは「大気圧より低い圧力の気体で満たされた空間内の状態」と定義されている、一般に空気やガスのない空間を何と呼ぶでしょう？,真空,66
ギリシャ語で「太陽」を意味する単語を由来とする、最も軽い希ガスは何でしょう？,ヘリウム,4444
和名を「チョウセンアザミ」という、つぼみから総苞を除いたものや、もやし状に育てた葉柄を食用とするキク科の植物は何でしょう？,アーティチョーク,44444444
ヤマハ発動機の社歌や、映画『ゲド戦記』の挿入歌『テルーの唄』などの作曲でも知られ、代表曲に『しっぽのきもち』『まっくら森の歌』などがあるシンガーソングライターといえば誰でしょう？,谷山浩子,6666
スロベニアがユーロを導入する直前に使用していた通貨単位は何でしょう？,トラール,4444
野球で使用する一般的な硬式球に、赤い糸の縫い目はいくつあるでしょう？,108個,0006
イタリア語で「小さい」という意味を持つ、フルートの派生楽器は何でしょう？,ピッコロ,4444
三角形の共鳴胴と長い棹に3本の弦が張られた、ロシアを代表する民族楽器は何でしょう？,バラライカ,44444
琉球放送の設立に尽力し、その第1号アナウンサーとなった、息子にタレントのジョン・カビラや川平慈英がいる人物は誰でしょう？,川平朝清,6666
変身前の名前は調辺アコである、アニメ『スイートプリキュア♪』に登場した、シリーズ初の小学生プリキュアの名前は何でしょう？,キュアミューズ,4444444
ほっそりした体型から「小枝のような」を意味する愛称で呼ばれる人物で、1960年代に世界中にミニスカートを流行させ「ミニの女王」と呼ばれたイギリスのモデルといえば誰でしょう？,ツイッギー,44444
アメリカの州で、インディアナポリスに州都を置くのはインディアナ州ですが、アナポリスに州都を置くのはどこでしょう？,メリーランド州,4444446
坪内逍遥の小説で、医学者・野口英世が「清作」という元の本名を改めるきっかけになった「野々口精作」なる放蕩三昧の医学生が登場する作品は何でしょう？,当世書生気質,666666
落語家が使う符牒の「カゼ」とは、何のことでしょう？,扇子,66
落語家が使う符牒の「ダルマ」とは、何のことでしょう？,羽織,66
落語家が使う符牒の「マンダラ」とは、何のことでしょう？,手ぬぐい,6333
アメリカMLBのサイ・ヤング賞を歴代最多の7度受賞している投手は誰でしょう？,ロジャー・クレメンス,4444444444
1998年に日本プロ野球の2リーグ制分立後の新人記録となるシーズン打率.327を記録した選手は誰でしょう？,坪井智哉,6666
世界で最初に登録されたユネスコの世界遺産の1つである、国内最高峰のラス・ダシェン山をはじめ「アフリカの天井」とも呼ばれる高山が続く、エチオピアにある国立公園は何でしょう？,シミエン国立公園,44446666
世界で最初に登録されたユネスコの世界遺産の1つであり、落差90mの滝ヴァージニア・フォールズで知られる、現地先住民の言葉で「精神」を意味する名前のカナダにある国立公園は何でしょう？,ナハニ国立公園,4446666
アンモニア水やl-メントールなどを有効成分とする薬品で、元々は山﨑栄二が火傷の薬として発明し、現在の効能は「虫さされ、かゆみ、肩こり、腰痛、打撲、捻挫」となっている薬は何でしょう？,キンカン,4444
本名を中川透というアリバイ崩しを得意とした推理作家で、代表作に『黒いトランク』や『りら荘事件』などがあるのは誰でしょう？,鮎川哲也,6666
元素周期表で第11族に属している元素は、銅、銀、金と何でしょう？,レントゲニウム,4444444
マニエリスムを代表するイタリアの画家で、 『フローラ』『ウェルトゥムヌスに扮するルドルフ2世』など緻密に描かれた果物や野菜などで描かれた肖像画の製作で知られるのは誰でしょう？,ジュゼッペ・アルチンボルド,4444444444444
先進国首脳会議「G7」の「G」は何の略でしょう？,Group,21111
主人公のデンマーク王子が父を殺した叔父を討ち復讐を果たすという内容で、"To be or not to be， that is the question"というセリフが特に有名な、シェイクスピアの四大悲劇の1つを一般に何というでしょう？,ハムレット,44444
シェイクスピアの四大悲劇の1つで、主人公の将軍が主君を暗殺して王位に就くも貴族らの復讐に倒れるという、実在のスコットランド王をモデルに書かれた物語は何でしょう？,マクベス,4444
シェイクスピアの四大悲劇の1つで、主人公の軍人が貞操を疑って妻を殺すが、奸計であったことを知って自殺するという、日本発祥のボードゲームの名前の由来にもなった物語は何でしょう？,オセロ,444
シェイクスピアの四大悲劇の1つで、主人公の王が長女と次女に国を追われたのち、末娘の力を借りて2人と戦うも敗れるという、ブリトン人の伝説の王をモデルに書かれた物語は何でしょう？,リア王,446
WHOのICD-10では「B67」に分類される、主にキタキツネやタヌキなどに寄生している寄生虫を経口摂取することで肝臓などに障害が発生する感染症を、その寄生虫の名前から何症というでしょう？,エキノコックス症,44444446
明治政府によって行われた中央集権化事業の1つで、各藩の領地、領民を明治政府が接収し、藩政を知藩事にあたらせるようにした策を漢字4文字で何というでしょう？,版籍奉還,6666
手の震えを抑え細かい作業を行いやすいとしてすでに臨床応用されている、術者がコンソールから機械のアームを操作して内視鏡下手術を行う、アメリカのインテュイティヴ・サージカル社が開発した手術用ロボットを何というでしょう？,ダ・ヴィンチ・サージカルシステム,4444444444444444
スズメバチに2度目に刺された時などに起こる可能性がある、わずかなアレルゲンに対して時に生死に関わるほどの重篤な症状を引き起こすアレルギー反応のことを、ギリシャ語由来の言葉で何というでしょう？,アナフィラキシー,44444444
慢性骨髄性白血病の患者に見られる9番染色体と22番染色体の間で転座が起こることで生じる異常染色体を、発見した人物たちが所属していた機関の所在地から何染色体と呼ぶでしょう？,フィラデルフィア染色体,44444444666
主に血液中の酸素濃度の低下を原因として、口唇や爪などが青紫色になる病態のことを、ドイツ語で何というでしょう？,チアノーゼ,44444
本名を天野幸夫といい、1964年の東京オリンピックと1998年の長野オリンピックで聖火ランナーを務めた人物で、テレビ番組『笑点』の大喜利では水色の着物でおなじみの落語家といえば誰でしょう？,三遊亭小遊三,666666
川の一定区間にゲートを設置し、上流から順番に通過してタイムを競うカヌーの種目を「カヌー・何」というでしょう？,スラローム,44444
ウマ科の雑種動物で、オスのロバとメスのウマの間に生まれるものを「ラバ」といいますが、反対にオスのウマとメスのロバの間に生まれるものを何というでしょう？,ケッテイ,4444
1957年10月4日にソビエト連邦が打ち上げた、世界初の人工衛星は何でしょう？,スプートニク1号,44444406
宇多天皇の第一皇子で、『古今和歌集』や『延喜格式』の編纂を命じるなど、律令政治の復興に努めた天皇は誰でしょう？,醍醐天皇,6666
19世紀にフランツ・グルーバーというオーストリアの教会オルガン奏者により作曲され、日本では由木康・作詞の日本語詞で親しまれている、クリスマスキャロルを代表する曲を一般に邦題で何と呼ぶでしょう？,きよしこの夜,333336
半導体の挟み方によってNPNやPNPといった種類がある、増幅やスイッチなどの作用がある素子を何と総称するでしょう？,トランジスタ,444444
別名「エコストーブ」とも呼ばれる、1980年代にイアント・エバンスらが開発した、J字型の燃焼管と断熱された排気管からなる燃焼機器は何でしょう？,ロケットストーブ,44444444
