日本の歴代内閣総理大臣のうち、唯一のノーベル賞受賞者は誰でしょう？,佐藤栄作,6666
894年に菅原道真の建議により停止された、日本が中国に派遣していた使節のことを、中国の当時の国名から何というでしょう？,遣唐使,666
米使節マシュー・ペリーが初めて日本の浦賀に来航したのは西暦何年のことでしょう？,1853年,00006
元明天皇が藤原京から平城京に遷都したのは西暦何年でしょう？,710年,0006
1989年に設立された「アジア太平洋経済協力」を、アルファベット4文字の略称で何というでしょう？,APEC,2222
欧州連合創設を定めたマーストリヒト条約の調印が行われたマーストリヒトとはどこの国の都市でしょう？,オランダ,4444
企業の債務保証行為やリース取引などが該当する、貸借対照表に計上されない取引のことを英語を使って何取引というでしょう？,オフバランス取引,44444466
「企業連合」ともいわれる、同じ業種の複数の企業が互いの独立性を維持しつつ、市場を独占するために協定などを結ぶことをドイツ語で何というでしょう？,カルテル,4444
1年を基準に「短期」と「長期」に分類される、銀行が優良企業に対して適用する、最優遇貸出金利のことを何というでしょう？,プライムレート,4444444
1961年に設立された国際機関「経済協力開発機構」のことを、アルファベット4文字の略称で何というでしょう？,OECD,2222
日本の刑法で、法律に触れる行為をしても罰せられないのは満何歳未満の者でしょう？,満14歳未満,600666
日本の刑法で、唯一その量刑が死刑のみと定められている、外国と結託して日本に対して武力を行使させる犯罪を何罪というでしょう？,外患誘致罪,66666
国際連合の専門機関のうち唯一日本に本部を置く機関を一般に何というでしょう？,国連大学,6666
1919年に国際連盟の姉妹機関として設立された「国際労働機関」を、アルファベット3文字の略称で何というでしょう？,ILO,222
日本の最高裁判所裁判官は何人で構成されているでしょう？,15人,006
日本で最高裁判所長官を任命するのは誰でしょう？,天皇,66
日本で遺言が法的に認められるのは、遺した本人の年齢が満何歳以上の場合でしょう？,満15歳以上,600666
政権を担当している党を「与党」というのに対し、それ以外の党を何というでしょう？,野党,66
2ヶ国の中央銀行の間で自国の通貨を互いに預け合うことを取り決めた協定のことを、「交換する」という意味の英語を使って一般に何協定というでしょう？,スワップ協定,444466
日本の「製造物責任法」のことを、アルファベット2文字を使って通称「何法」というでしょう？,PL法,226
「政府開発援助」のことをアルファベット3文字の略語で一般に何というでしょう？,ODA,222
インフレーションなどにより通貨金額の桁数表示が大きくなりすぎるのを改善するために、政府が通貨の呼称単位を新しい単位へ切り下げることを英語で何というでしょう？,デノミネーション,44444444
1889年、内閣総理大臣の黒田清隆が提唱した、政府は議会や政党の意思に制約されず行動すべきという政治姿勢のことを「何主義」というでしょう？,超然主義,6666
日本銀行の総裁の任期は何年でしょう？,5年,06
日本国憲法で、学問の自由を保障すると規定しているのは第何条でしょう？,第23条,6006
日本国憲法第1条において、天皇は日本国の何と規定されているでしょう？,象徴,66
日本国憲法は前文と全何条の条文で構成されているでしょう？,103条,0006
日本で家庭裁判所と同じ数ある裁判所は何裁判所でしょう？,地方裁判所,66666
