彗星の「百武彗星」に名を残すアマチュア天文家は誰でしょう？,百武裕司,6666
イタリア語で「新鮮」という意味がある、壁に漆喰を塗って乾かないうちに水彩絵の具で描く方法を何というでしょう？,フレスコ,4444
イギリスの技師マーク・ブルネルが船食い虫を見て考案し、テムズトンネルで初めて用いられた、強固な円筒で地盤を支えつつ掘削と壁面の構築を進め、円筒を前進させてゆくというトンネルの工法を一般に何工法というでしょう？,シールド工法,444466
国土交通省が定義する「開かずの踏切」とは、ピーク時の遮断時間が1時間あたり何分以上となる踏切のことでしょう？,40分,006
その名はフランス語で「赤い風車」を意味し、その名の通り屋根の上に赤い風車が設置されていることで知られる、パリのモンマルトルにある有名なキャバレーは何でしょう？,ムーラン・ルージュ,444444444
数学者ジェロラモ・カルダーノの弟子で、4次方程式の解の公式を最初に発見したイタリアの数学者は誰でしょう？,ルドヴィコ・フェラーリ,44444444444
1904年に提唱されたものの、2000年代にグレゴリー・ペレルマンによって証明されるまで長い間解かれず、「ミレニアム懸賞問題」の1つに数えられていた問題を、提唱者であるフランスの数学者の名から「何予想」というでしょう？,ポアンカレ予想,4444466
220と284のように、自身を除いた約数の和が互いに他数と等しくなるような異なる2つの自然数の組を何というでしょう？,友愛数,666
政治犯として拘留された夫のフロレスタンを、主人公・レオノーレが男装して救出するという内容の、ベートーベンが完成させた唯一のオペラ作品は何でしょう？,フィデリオ,44444
イギリス二大政党の1つで、現在はジェレミー・コービンが党首を務め、国政野党となっているのは何党でしょう？,労働党,666
正多面体のうち、構成する面の数が最も多い立体は正何面体でしょう？,正二十面体,66666
別名を「ハイボールグラス」という、底が平らな寸胴型のグラス容器を、「倒れるもの」を意味する英語を用いて何グラスというでしょう？,タンブラーグラス,44444444
「悪意を抱く者に災いあれ」という言葉が縫い付けられている、エドワード3世によって創始されたイングランドの最高勲章は何でしょう？,ガーター勲章,444466
別名を「ゴッドウィン・オースティン山」という、エベレストに次いで世界で2番目に標高が高い山は何でしょう？,K2,20
本名を大出弓紀子という、『鳥取砂丘』『釧路湿原』『熊野古道』などのご当地ソングを数多く歌い「ご当地ソングの女王」の異名を持つ演歌歌手は誰でしょう？,水森かおり,66333
ポーランドの弁護士ラファエル・レムキンによって造語された、特定の人種や民族などを対象に計画的に行われる集団虐殺を何というでしょう？,ジェノサイド,444444
日本語の6点式点字で、6つの点すべてを使って表される仮名1文字は何でしょう？,め,3
1912年に森田吾郎がタイプライターをヒントに開発した、鍵盤を押さえながら金属弦を弾く楽器は何でしょう？,大正琴,666
金融機関での振込手続きの完了後に、依頼人が自己の誤りや都合を理由として取引を撤回する際に行う手続きのことを何というでしょう？,組戻,66
温度が一定の時、液体に溶ける気体の質量はその気体の圧力に比例するという法則を、発見したイギリスの化学者の名前から何の法則というでしょう？,ヘンリーの法則,4444366
カーリングで、ストーンを投げる時に使う蹴り台を英語で何というでしょう？,ハック,444
カーリングで、終盤に大差が付いて逆転が難しい場合に、負けているチームが勝っているチームへ握手を求めて降参することを英語で何というでしょう？,コンシード,44444
イギリス・ロンドンで通称「ビッグベン」として知られる時計台がある塔を、正式名称で何タワーというでしょう？,エリザベス・タワー,444444444
日本郵便が現在販売している通常はがき1枚の料金は何円でしょう？,62円,006
東京都の市で、唯一鉄道の駅が無いのは何市でしょう？,武蔵村山市,66666
