2009年の第81回アカデミー賞で日本映画初となる外国語映画賞に輝いた、納棺師の仕事を題材にした滝田洋二郎監督の映画のタイトルは何でしょう？,おくりびと,33333
ポルトガル語で「小舟」という意味がある、しめ鯖の押し寿司のことを何というでしょう？,バッテラ,4444
沖縄では「アバサー」とも呼ばれる、体表に多くのトゲを持つことからその名が付いたフグ目の魚は何でしょう？,ハリセンボン,444444
チャイコフスキーが作曲した三大バレエ組曲とは、『くるみ割り人形』『眠れる森の美女』と、あと1つは何でしょう？,白鳥の湖,6636
前方にハンドル、後方に停止用のブレーキを備えた2人用・4人用の特殊な形状のそりに乗って速度を競う、その最高速度から「氷上のF1」とも呼ばれるウィンタースポーツは何でしょう？,ボブスレー,44444
2010年のFIFAワールドカップ南アフリカ大会の応援で話題となり、あまりのうるささから持ち込みを禁じるイベントや大会が出た、南アフリカ発祥の応援用ホーンの一種を一般に何というでしょう？,ブブゼラ,4444
日本漢字能力検定協会による「今年の漢字」が発表される京都の寺はどこでしょう？,清水寺,666
日本の都道府県庁所在地で唯一、市名が濁音で始まるのは何市でしょう？,岐阜市,666
物事を念入りに漏れのないように処理していくことを、ある昆虫の名前を使って「何潰し」というでしょう？,虱潰し,663
腕に力を入れて曲げた時にできる「力こぶ」とは、主に何という筋肉の収縮によってできるものでしょう？,上腕二頭筋,66666
アジアとヨーロッパを合わせた、地球上の六大陸の中で最大の大陸は何大陸でしょう？,ユーラシア大陸,4444466
中国の伝奇小説『西遊記』で三蔵法師が孫悟空たちと目指した、現在のインドにあたる国はどこでしょう？,天竺,66
富士山がまたがっている県は山梨県と何県でしょう？,静岡県,666
他の人のために危険を犯すことを「火中の何を拾う」というでしょう？,栗,6
実際は一度も体験したことがないのに既にどこかで体験したことのように感じることを、「既視感」という意味のフランス語から何というでしょう？,デジャヴ,4444
ドイツ語で「木のケーキ」という意味がある、中心にドーナツ状の穴があり、断面に樹木の年輪のような模様が見えるケーキは何でしょう？,バウムクーヘン,4444444
レストランなどでワインを選ぶ専門職のことを何というでしょう？,ソムリエ,4444
茶わん蒸しなどにも使われる「ギンナン」は何の木の種でしょう？,イチョウ,4444
2013年、史上最高齢である80歳でのエベレスト登頂に成功した日本の登山家は誰でしょう？,三浦雄一郎,66666
サンリオのキャラクター「ハローキティ」の彼氏の名前は「何・スター」でしょう？,ダニエル・スター,44444444
人形の胴体部分を開けると、中から次々と一回り小さい人形が出てくるという入れ子構造になっている、ロシアの民芸品である木製人形を何というでしょう？,マトリョーシカ,4444444
太平洋の縁海のうち、日本列島を囲む3つの海といえば日本海、東シナ海とあと1つは何でしょう？,オホーツク海,444446
結婚式で花嫁が投げ、受け取った女性が次に花嫁になれるという言い伝えがある花束をフランス語で何というでしょう？,ブーケ,444
スープなどに入れるサイコロ状にカットした小さな揚げパンなどのことをフランス語で何というでしょう？,クルトン,4444
柔道で、試合開始の掛け声は「はじめ」ですが、試合終了の掛け声は何でしょう？,それまで,3333
客や財産を集めるとされ、縁起物として飾られるネコの置物を何猫というでしょう？,招き猫,636
ディズニーアニメ『シンデレラ』で、シンデレラが乗る馬車の馬は何という動物を魔法で変化させたものでしょう？,ネズミ,444
レオナルド・ディカプリオとケイト・ウィンスレットが主演し、アカデミー賞での14部門ノミネート・11部門受賞はいずれも最多タイ記録である、実在した豪華客船を舞台にした大ヒット映画は何でしょう？,タイタニック,444444
イギリスにあるという架空の島「ソドー島」を舞台とし多数の機関車や乗り物が登場する、イギリス制作の子供向けテレビ番組の日本語タイトルは何でしょう？,きかんしゃトーマス,333334444
夏目漱石の小説『坊っちゃん』で、坊っちゃんが赴任先の学校で担当した教科は何でしょう？,数学,66
洋菓子職人のパティシエの中でも、特にチョコレートを専門とする職人のことをフランス語で何というでしょう？,ショコラティエ,4444444
アジアに属する国の中で、唯一赤道が国土を通っている国はどこでしょう？,インドネシア共和国,444444666
北米の中華料理店で食後に出されることが多い、中に運勢が表記されたおみくじが入っているクッキーのことを、特に何クッキーというでしょう？,フォーチュン・クッキー,44444444444
代表作に『英雄ポロネーズ』『別れの曲』『小犬のワルツ』などのピアノ曲がある、「ピアノの詩人」と称されたポーランド出身の作曲家は誰でしょう？,フレデリック・ショパン,44444444444
その著書の中で「1999年7ヶ月、空から恐怖の大王が来るだろう」という詩を残し、20世紀末に人類滅亡の予言として話題になった、16世紀のフランスの医師は誰でしょう？,ノストラダムス,4444444
