別名を「コルニュ螺旋」「オイラー螺旋」ともいう、高速道路のカーブなどに使われる、曲率を一定割合で変化させた時に描かれる軌跡のことを、ギリシャ神話の女神の名前から何曲線というでしょう？,クロソイド曲線,4444466
リヒテンシュタイン公国で使われている通貨は何でしょう？,スイス・フラン,4444444
堺の商家「魚屋」に生まれた茶人で、織田信長や豊臣秀吉に仕え、わび茶を完成させた人物は誰でしょう？,千利休,666
1930年代後半に日本が受けた「ABCD包囲網」で、「A」はアメリカ、「B」はイギリス、「C」は中国のことですが、「D」はどこの国を指しているでしょう？,オランダ,4444
2018年の平昌大会で初めてオリンピック種目に採用されたスピードスケートの種目で、20人程度の選手が一斉にスタートしてリンクを16周し、途中やゴール時に順位に応じて加算されるポイントで競うものを何というでしょう？,マススタート,444444
スペイン語圏では「EE.UU.」の略称でも呼ばれる、世界第3位の人口を持つ国はどこでしょう？,アメリカ,4444
第1回をルイス・ニーレンバーグが受賞した、中国出身の数学者を記念して2010年に初めて施賞された国際数学者会議が授与する賞は何でしょう？,チャーン賞,44446
中国語では医者が患者を診察することを、日本語では病人の世話をすることを指す漢字2文字の言葉は何でしょう？,看病,66
元々はストア派の哲学者を指し、現在は一般に禁欲的な態度のことを表す言葉は何でしょう？,ストイック,44444
アラブ首長国連邦を構成している首長国の数はいくつでしょう？,7,0
1966年の独立以後、安定した政治や堅実な経済状況で「アフリカの優等生」とも呼ばれる、首都をハボローネに置く国はどこでしょう？,ボツワナ共和国,4444666
チェスで、戦局を有利にするためにわざと自分の駒を取らせることを、「生贄」という意味の英語で何というでしょう？,サクリファイス,4444444
チェナーと呼ばれるカッテージチーズを押し固めて作る、インドなどで一般的に使われるチーズのことを何というでしょう？,パニール,4444
ブロンズ像『地獄の門』の一部分である人物像で、当初は『詩人』という名前だった、オーギュスト・ロダンが制作した像を一般に何と呼ぶでしょう？,考える人,6336
日本の宗教法人法で、宗教法人が宗教活動に用いるための土地のことを何というでしょう？,境内地,666
月の満ち欠けにおける「半月」のうち、新月の約7日後に見られるもののことを、弦という字を使って特に何の月と呼ぶでしょう？,上弦の月,6636
月の満ち欠けにおける「半月」のうち、満月の約7日後に見られるもののことを、弦という字を使って特に何の月と呼ぶでしょう？,下弦の月,6636
ラーゲルレーヴの小説『ニルスの不思議な旅』で、ニルスが旅をするのはどこの国でしょう？,スウェーデン,444444
日本の緊急地震速報で、テレビやラジオなどを通じて一般向けに発表される内容に含まれる地域名は、震度何以上の揺れが推定される地域でしょう？,震度4,660
アジアとヨーロッパを分ける境界線にもなっている、ロシアからカザフスタンにかけて連なる南北約2，500kmの山脈は何山脈でしょう？,ウラル山脈,44466
自分の股下から覗くとより美しく感じるという「股のぞき」の風習で知られる、日本三景の1つに数えられる特別名勝はどこでしょう？,天橋立,666
実業之日本社が1916年に決めた「日本新三景」とは、北海道の大沼、静岡県の三保の松原と、大分県の何という景勝地でしょう？,耶馬渓,666
実業之日本社が1916年に決めた「日本新三景」と、「日本三大松原」、さらにユネスコの世界文化遺産にも選ばれている景勝地といえばどこでしょう？,三保の松原,66366
実業之日本社が1916年に決めた「日本新三景」にも含まれる北海道の国定公園といえばどこでしょう？,大沼国定公園,666666
アニメ『サザエさん』の主人公・サザエの妹の名前は何でしょう？,ワカメ,444
ラグビーのワールドカップで授与されるトロフィーのことを、1823年にラグビーの起源とされる出来事を起こしたイギリスの少年の名をとって何カップというでしょう？,ウェブ・エリス・カップ,44444444444
気象庁が発表する情報で、注意報、警報よりもさらに警戒すべき度合いが高い、数十年に1度の甚大な被害が予想される気象現象について発令されるものを何というでしょう？,特別警報,6666
1969年、ニール・アームストロング船長ら3人を乗せて、人類初の月面着陸に成功したアメリカの宇宙船は何号でしょう？,アポロ11号,444006
テレビ朝日系列のドラマ『相棒』で「4代目相棒」こと冠城亘役を演じている俳優は誰でしょう？,反町隆史,6666
テレビ朝日系列のドラマ『相棒』で「2代目相棒」こと神戸尊役を演じた俳優は誰でしょう？,及川光博,6666
テレビ朝日系列のドラマ『相棒』で「初代相棒」こと亀山薫役を演じた俳優は誰でしょう？,寺脇康文,6666
日本の検定試験の1つ「漢検」の正式名称は何でしょう？,日本漢字能力検定,66666666
検定試験の1つ、「数検」を略さずにいうと何でしょう？,実用数学技能検定,66666666
簿記資格の1つ、「日商簿記」の「日商」とは何という団体の略称でしょう？,日本商工会議所,6666666
簿記資格の1つで、全国商業高等学校協会が実施している「簿記実務検定試験」のことを、漢字4文字で一般に何と略すでしょう？,全商簿記,6666
英検こと「実用英語技能検定」の最も低い級は何級でしょう？,5級,06
「馬耳東風」と同じく、愚か者に道理を言って聞かせても意味がないことを「牛」を使った四字熟語で何というでしょう？,対牛弾琴,6666
犀川創平と西之園萌絵が活躍する「S&Mシリーズ」などの理系ミステリで知られる、第1回メフィスト賞受賞作『すべてがFになる』でデビューした作家は誰でしょう？,森博嗣,666
アラビア語で「国民の」という意味の名前を持つ、CAFチャンピオンズリーグで最多優勝を誇り、「アフリカのレアル・マドリード」とも呼ばれるエジプト・カイロのサッカークラブは何でしょう？,アル・アハリSC,44444422
工芸家として『八橋蒔絵螺鈿硯箱』、画家として『燕子花図』『紅白梅図』などの作品を残している、「琳派」と呼ばれる流派に名を残す江戸時代の芸術家は誰でしょう？,尾形光琳,6666
幼児の歯固めに使われることもある、スライスしたパンを2度焼きした菓子を、スペイン語やポルトガル語の「ねじれ」という意味の言葉で何というでしょう？,ラスク,444
正式名称を「国際コミュニケーション英語能力テスト」という、英語を母語としない者を対象に990点満点で行われる試験をアルファベット5文字で何というでしょう？,TOEIC,22222
日本語では「銀板写真」とも呼ばれる、フランスのルイ・ジャック・マンデ・ダゲールによって発明された世界初の実用的な写真撮影法は何でしょう？,ダゲレオタイプ,4444444
平清盛が日宋貿易振興のために大修築した、現在の神戸港西側の一部にあたる港は何でしょう？,大輪田泊,6666
フリースタイルスキーの競技で、1994年のリレハンメルオリンピックから正式種目となった、空中に飛び上がって宙返りやひねり技を行い、着地までの空中演技を競うものは何でしょう？,エアリアル,44444
「3月」を表す英語「March」の由来となったローマ神話の神は誰でしょう？,マルス,444
中村光の漫画『聖☆おにいさん』で、主人公のブッダとイエスが住んでいる東京都の自治体はどこでしょう？,立川市,666
宇宙の終焉についての仮説の1つで、宇宙にある全ての物理構造が、未来のある時点でバラバラに崩壊するという説を英語で何というでしょう？,ビッグリップ,444444
ヘルムホルツによって提唱された、熱力学第二法則を宇宙に適用した時に将来的に起こるとされる、宇宙のエントロピーが最大になった状態を日本語で何というでしょう？,熱的死,666
人口密度の高さでは札幌市に次いで北海道第2位の自治体で、北海道で唯一「全国工場夜景都市協議会」に加盟している港湾都市はどこでしょう？,室蘭市,666
『GAHAHAキング 爆笑王決定戦』の初代チャンピオンで、『黄金ボキャブラ天国』の初代名人である、太田光と田中裕二からなるお笑いコンビは何でしょう？,爆笑問題,6666
スコットランド民謡『オールド・ラング・サイン』を原曲とする、日本では『NHK紅白歌合戦』のエンディング曲などでお馴染みの、稲垣千穎作詞の唱歌のタイトルは何でしょう？,蛍の光,636
「カード」は英語由来の言葉ですが、診療記録の「カルテ」は何語に由来する言葉でしょう？,ドイツ語,4446
「カード」は英語由来の言葉ですが、いろはかるたなどの「カルタ」は何語に由来する言葉でしょう？,ポルトガル語,444446
