その著書『The Book of Tea』により欧米に日本の茶道文化を紹介したことでも知られる、美術評論家のアーネスト・フェノロサに師事し、東京美術学校や日本美術院を創設した人物は誰でしょう？,岡倉天心,6666
フエゴ島と南極大陸に挟まれた世界一幅の広い海峡に名を残す、イギリス人初の世界周航者としてエリザベス1世からナイトに叙された、海賊としても有名な航海者は誰でしょう？,フランシス・ドレーク,4444444444
ゼウスとの間にミノス、ラダマンテュス、サルペドンという3人の息子を生んでいる、「ヨーロッパ」の語源として有名な、ギリシャ神話に登場するフェニキアの王女は誰でしょう？,エウロペ,4444
ピタゴラス教団のメンバーでありながら教義に反して無理数の研究を行ったため、教団によって処刑されたと伝えられる、古代ギリシャの数学者は誰でしょう？,ヒッパソス,44444
オリオン大星雲の中心部に見られる散開星団を、ラテン語で「台形」を意味する言葉で何というでしょう？,トラペジウム,444444
東北大学第15代学長を務めた人物で、ウイルスベクターとして知られるセンダイウイルスを発見したウイルス学者は誰でしょう？,石田名香雄,66666
ザトウクジラがエサを捕る時に行う、数頭でエサを囲んで海中で泡を吐き出す行動を英語で何というでしょう？,バブルネットフィーディング,4444444444444
上智大学第13代学長を務めたことや、カンボジアのアンコール遺跡群の研究や保全活動の業績によりマグサイサイ賞を受賞したことで知られる日本の歴史学者は誰でしょう？,石澤良昭,6666
海王星に見られた暗い色の大きな斑点を、木星の「大赤斑」に対して何と呼ぶでしょう？,大暗斑,666
現在天文学で用いられている視等級の元となった、恒星を明るさによって1等星から6等星までの6段階に分類する方法を考案した功績で知られる、古代ギリシャの天文学者は誰でしょう？,ヒッパルコス,444444
かつての社名を「チダ・ハンドラー」といった、まめゴマ、リラックマ、たれぱんだなど様々なキャラクターを開発している会社はどこでしょう？,サンエックス株式会社,4444446666
行動遺伝学者デヴィッド・リッケンの分類で、先天的反社会的人格を「サイコパス」というのに対し、後天的反社会的人格を何と呼ぶでしょう？,ソシオパス,44444
アメリカでは7月4日と決められている、英語では「Independence Day」という祝日のことを日本語では何というでしょう？,独立記念日,66666
各都道府県を管轄する警察組織で、大阪府は大阪府警察ですが、東京都は何でしょう？,警視庁,666
首にぴったり巻きつく幅のある短いネックレスを、「息を止めるもの」という意味の英語で何というでしょう？,チョーカー,44444
元々の見た目が阿弥陀如来の後光に似ていたことからその名が付いた、平行線にハシゴ状の横線を引き、参加者が一端を選択するくじを一般に何というでしょう？,あみだくじ,33333
頭の溝には「すりわり」「ヘクスローブ穴」「十字穴」といった種類があり、漢字では「螺旋」や「螺子」などと表記する、回転させることで別個の部材を締結する工業製品は何でしょう？,ねじ,33
