かつて森脇和成とのコンビ「猿岩石」として活躍した、現在Twitterのフォロワー数日本一を誇るお笑い芸人は誰でしょう？,有吉弘行,6666
フランス語で「キャベツ」を意味する言葉を基にした和製外来語で、空洞ができるように焼いた生地の中に生クリームやカスタードクリームを入れた洋菓子を何というでしょう？,シュークリーム,4444444
1588年のアルマダの海戦において、イングランドへ侵攻したスペイン海軍の艦隊のことを日本語で一般に何と呼ぶでしょう？,無敵艦隊,6666
ローマに本部を置き、日本では函館と鹿児島に学校を持つ、1684年にフランスの司祭によって創設されたカトリックの修道会を、創設者の名前から何会というでしょう？,ラ・サール会,444446
お茶の水女子大学名誉教授であり、『国家の品格』『若き数学者のアメリカ』などの著書で知られる日本の数学者は誰でしょう？,藤原正彦,6666
漢字で「魚へんに底」と書く、その卵巣から辛子明太子が作られる魚は何でしょう？,スケトウダラ,444444
「爆買い」に代表される、日本に来る外国人観光客による日本国内での消費活動のことを、自国への外国人観光客を意味する英語を使って「何消費」というでしょう？,インバウンド消費,44444466
道元が開山した、福井県にある曹洞宗の大本山の1つである寺院は何でしょう？,永平寺,666
日本の中央競馬で、2007年に64年ぶりとなる牝馬による日本ダービー制覇を成し遂げた馬の名前は何でしょう？,ウオッカ,4444
バイオリン奏者のことを「バイオリニスト」と呼びますが、チェロ奏者のことは何と呼ぶでしょう？,チェリスト,44444
種田山頭火や尾崎放哉の作品に代表される、五・七・五の定型に捉われない俳句のことを一般に「何俳句」というでしょう？,自由律俳句,66666
その創刊号に「元始女性は太陽であった」と題された創刊の辞が載せられたことでも知られる、1911年に平塚らいてうを中心に創刊された女性による文芸雑誌は何でしょう？,青鞜,66
『砂の惑星』『マトリョシカ』などの楽曲がこの名義で発表された、シンガーソングライター・米津玄師がボカロPとして活動する際に使用している名義は何でしょう？,ハチ,44
現在は「くりぃむしちゅー」というコンビ名である上田晋也と有田哲平が、2001年の改名まで名乗っていた旧コンビ名は何でしょう？,海砂利水魚,66666
『広辞苑』第七版の最後の見出し語である、「そういう性質・特色をもつ人や事物」という意味を持ち、主に動詞の連用形に付くと説明されている言葉は何でしょう？,ん坊,36
1974年、中国・陝西省で井戸を掘っている時に初めて発見された、秦の始皇帝の副葬品である兵士や馬の像を何と呼ぶでしょう？,兵馬俑,666
腹中から手紙が現れたという故事から「手紙」の異称としても使われる、日本では古くから慶事に使われる淡水魚は何でしょう？,鯉,6
1990年に国際スケート連盟の競技会の種目から外された、規定された図形に従って滑走し、姿勢の正しさや図形の正確さを競うフィギュアスケートの種目を、「強制する」といった意味の英語を使って「何フィギュア」といったでしょう？,コンパルソリーフィギュア,444444444444
1603年に初代のものが架けられ、現在のものは1911年に完成した、日本の道路網の始点となる東京都中央区にある橋は何でしょう？,日本橋,666
1996年に生まれた、世界初の哺乳類の体細胞クローンである雌羊の名前は何でしょう？,ドリー,444
中国古代の杞の人が、天が落ちてきたり大地が崩れたりしないかなど有り得ないことを心配したということから生まれた故事成語は何でしょう？,杞憂,66
イタリア語で「歌」を意味し、日本では特に『フニクリ・フニクラ』『帰れソレントへ』といったナポリ地方の民謡や流行歌を指すジャンル名として使われる言葉は何でしょう？,カンツォーネ,444444
見方によって、向き合った2人の顔にもくびれた盃のようにも見える多義図形のことを、考案したデンマークの心理学者の名前を取って「何の壺」というでしょう？,ルビンの壺,44436
第一次世界大戦で活躍したドイツの軍人で、大戦後の1925年からヴァイマル共和政ドイツ大統領となり、後にヒトラーを首相に任命した人物は誰でしょう？,パウル・フォン・ヒンデンブルク,444444444444444
スペイン内戦での従軍経験を基に著した『希望』や、第1回アンテラリエ賞を受賞した『王道』などの代表作があるフランスの作家・政治家は誰でしょう？,アンドレ・マルロー,444444444
『ムーミン』シリーズの作者トーベ・ヤンソンは、どこの国出身の作家でしょう？,フィンランド,444444
小説『アンドロイドは電気羊の夢を見るか？』を原作とし、1982年に公開されたハリソン・フォード主演のSF映画で、2017年には続編が公開されたことでも話題となったのは何でしょう？,ブレードランナー,44444444
酸素の同素体で、空気中での放電や紫外線照射によって発生する化学式O3で表される物質は何でしょう？,オゾン,444
童謡『あわてんぼうのサンタクロース』やCMソング『日立の樹』の作曲者で、テレビドラマ『寺内貫太郎一家』で寺内貫太郎役を演じたことでも知られる日本の作曲家・俳優は誰でしょう？,小林亜星,6666
「宜しく候」という言葉が語源とされる、航海用語で船を直進させる操舵号令は何でしょう？,ようそろ,3333
インド神話に登場する、人に不死を与える飲み物で、吉本ばななの小説のタイトルにもなっているものは何でしょう？,アムリタ,4444
1972年にアメリカでボブ・ルミューにより発明されたとされる、空気が吹き出すテーブルの上でパックと呼ばれる円盤を打ち合うインドア競技は何でしょう？,エアホッケー,444444
ベルギー、オランダ、ルクセンブルクの3ヶ国を総称して「何三国」というでしょう？,ベネルクス三国,4444466
体ばかり大きくて何の役にも立たない人のことを、ある植物にたとえて「何の大木」というでしょう？,独活の大木,66366
世話を受けた相手に害を与えることを、「恩を何で返す」というでしょう？,恩を仇で返す,636363
オービックビジネスコンサルタントが発売している会計ソフトと、江戸幕府の財政を司る役職に共通する名称といえば「何奉行」でしょう？,勘定奉行,6666
自動車や二輪車における走行方法の1つで、コーナーで車を意図的に滑らせコントロールする技術のことを何走法というでしょう？,ドリフト走法,444466
一般に、アメリカの自動車メーカーで「ビッグスリー」と呼ばれる3つの企業とは、クライスラー、フォードと何でしょう？,ゼネラルモーターズ,444444444
2011年にアフリカに誕生した、首都を「ジュバ」に置く国はどこでしょう？,南スーダン共和国,64444666
沖縄の方言で「太陽の子」を意味する言葉を冠する、2019年に予定されている沖縄都市モノレール・ゆいレールの延伸開業で終点となる予定の駅は何駅でしょう？,てだこ浦西駅,333666
日本で初めて雪の結晶を顕微鏡で観察した人物として知られ、その観察結果をまとめた『雪華図説』を出版した、「雪の殿様」の愛称で親しまれた下総古河藩の第4代藩主は誰でしょう？,土井利位,6666
中国の詩人・陶淵明を作者とし、作中に登場する理想郷が「桃源郷」という言葉の由来になった散文作品の名前は何でしょう？,桃花源記,6666
俗に、学校の部活動に所属していない人のことを、広辞苑にも掲載されている言葉で「何部」というでしょう？,帰宅部,666
かつては大和朝廷の武器庫としても使われていたという説もある、国宝の「七支刀」を所蔵している奈良県天理市の神社は何でしょう？,石上神宮,6666
日本漢字能力検定協会による「今年の漢字」に唯一3回選出されている、2000年・2012年・2016年に選ばれた漢字は何でしょう？,金,6
鳩の優れた帰巣本能を利用して、飼い慣らした鳩に通信文を入れた筒などを付けて遠隔地に届けるという古い通信手段を一般に何というでしょう？,伝書鳩,666
慣用句で、危機的な状況では超人的な力を発揮できるということを「何の馬鹿力」というでしょう？,火事場の馬鹿力,6663666
ロシアでカミツレとともに国花に指定され、食用の種の生産量ではウクライナとロシアが世界第1位・2位を占める、キク科の植物は何でしょう？,ヒマワリ,4444
2015年9月の国連サミットで採択された、17のゴール・169のターゲットからなる「持続可能な開発目標」のアルファベットの略称は何でしょう？,SDGs,2221
自身よりもはるかに体の大きいライオンなどにも襲いかかるため、「世界一怖いもの知らずの動物」としてギネス世界記録に認定されていたことがある動物は何でしょう？,ラーテル,4444
戦地に赴く兵士が「敵を召し捕る」という意味の縁起物として、厳島神社に奉納していたものは何でしょう？,しゃもじ,3333
ギタリストのK.A.Zとともに「VAMPS」というユニットでも活動していた、ロックバンド「L'Arc〜en〜Ciel」のボーカリストとして知られる日本のミュージシャンは誰でしょう？,hyde,1111
弟は同じく演歌歌手の山川豊である、『カサブランカ・グッバイ』『兄弟船』などの代表曲がある三重県出身の演歌歌手は誰でしょう？,鳥羽一郎,6666
松山まさる、一条英一、三谷謙と、3度の改名を経て現在の芸名になった、『よこはま・たそがれ』『夜空』『長良川艶歌』などの代表曲がある演歌歌手は誰でしょう？,五木ひろし,66333
1973年にシングル『かくれんぼ』でアイドル歌手としてデビューした、『天城越え』『津軽海峡・冬景色』などの代表曲がある演歌歌手は誰でしょう？,石川さゆり,66333
2016年に日本けん玉協会から芸能人初の「けん玉大使」に任命された、『男のうそ』『四万十川』などの代表曲がある高知県出身の演歌歌手は誰でしょう？,三山ひろし,66333
その命日は「五月雨忌」と呼ばれる、『ゆうこ』『初恋』『踊り子』『陽だまり』などの代表曲で知られる日本のシンガーソングライターは誰でしょう？,村下孝蔵,6666
本名を増田明代という、『なみだ恋』『雨の慕情』『舟唄』などの代表曲がある熊本県出身の演歌歌手は誰でしょう？,八代亜紀,6666
作詞・作曲をする際には「小野彩」というペンネームを用いる、『むらさき雨情』『こころ酒』などの代表曲がある演歌歌手は誰でしょう？,藤あや子,6336
代表曲に『福笑い』『明日はきっといい日になる』などがある、秋田県出身のシンガーソングライターは誰でしょう？,高橋優,666
手塚治虫の漫画において、スープに使われ、心電図のグラフに現れ、ブッダが亡くなる原因ともなった、豚のような鼻を持つ全身にツギハギのあるキャラクターは何でしょう？,ヒョウタンツギ,4444444
2017年にレッドブル・エアレース・ワールドチャンピオンシップで年間総合優勝に輝いた日本人パイロットは誰でしょう？,室屋義秀,6666
ラテン語で「永遠」を意味する「アイオーン」を由来とし、千葉市美浜区に本社を置く大手流通企業グループのサービスブランド名は何でしょう？,イオン,444
アニメ『ハチミツとクローバー』『海月姫』『舟を編む』などが放送された、「アニメーション」の綴りを逆から読んだものである、フジテレビの深夜アニメ枠の名称は何でしょう？,ノイタミナ,44444
