オットー・ハーンとの共同研究で核分裂反応を発見したことや、原子番号109の元素の名前の由来になったことで知られるオーストリア出身の物理学者は誰でしょう？,リーゼ・マイトナー,444444444
元々は明治時代に殺人事件の犯人として逮捕された池田亀太郎という男のあだ名であった、現在では窃視趣味を指して用いられる言葉といえば何でしょう？,出歯亀,666
島の東岸には奴隷貿易のシンボルである「奴隷の家」があり、ユネスコの世界遺産にも登録されているセネガルの島はどこでしょう？,ゴレ島,446
織田・浅井両氏では「野村合戦」、朝倉氏では「三田村合戦」と呼ぶという、1570年に織田・徳川連合軍が浅井・朝倉連合軍を破った合戦のことを一般に「何の戦い」というでしょう？,姉川の戦い,66363
東京の遊園地・としまえんの「カルーセルエルドラド」が現存する日本最古のものである、円形の大きな台の上に木馬などを乗せて回転させる遊具を英語で何というでしょう？,メリーゴーラウンド,444444444
宋の詩人・杜黙の作品を評した文章に由来する、物事がいい加減で大雑把なことを指す漢字2文字の言葉は何でしょう？,杜撰,66
日本の都道府県で、「大和市」があるのは神奈川県、「郡山市」があるのは福島県ですが、「大和郡山市」があるのはどこでしょう？,奈良県,666
その名前は「うまい、太い、大きい」の頭文字を由来とする、日清食品が販売しているカップ焼きそばは何でしょう？,U.F.O.,252525
元々は和歌などを批評する時に付けた印のことで、転じて納得した際に「これがいく」という表現で使われるようになった漢字2文字の言葉は何でしょう？,合点,66
採卵された魚種によって「セブルーガ」「オシェトラ」「ベルーガ」などの種類がある、チョウザメの卵を塩漬けにした高級食材は何でしょう？,キャビア,4444
饅頭の茶漬けを好んで食べたという逸話もある、代表作に『高瀬舟』や『舞姫』などがある日本の文豪は誰でしょう？,森鴎外,666
別名を「丸十」や「十三里」ともいう、主に根の部分を食べるヒルガオ科の植物は何でしょう？,サツマイモ,44444
いくら取っても無くならないことを、「蔵」という字を使った漢字3文字で何というでしょう？,無尽蔵,666
蒸して調理するにもかかわらず漢字では「焼く」に「売る」と書く、主に豚のひき肉を皮で包んだ中華料理といえば何でしょう？,シュウマイ,44444
藤原良房の陰謀とされる、842年に伴健岑・橘逸勢らが謀反を企てたとして隠岐・伊豆に配流された事件は何でしょう？,承和の変,6636
本名を長谷川芳秀といい、著書に地動説と太陽系を紹介した『夢の代』などがある、江戸時代後期に活躍した商人・学者は誰でしょう？,山片蟠桃,6666
経済学者の有沢広巳によって提唱された、第二次世界大戦後の日本の経済復興のために鉄鋼・石炭などの基幹産業へ重点的に資金・資材を投入した政策を何方式というでしょう？,傾斜生産方式,666666
温水洗浄便座「ビューティ・トワレ」シリーズを発売しているメーカーはどこでしょう？,パナソニック,444444
温水洗浄便座「クリーンウォッシュ」シリーズを発売しているメーカーはどこでしょう？,東芝,66
重症筋無力症を負ったキャサリン・ヘッティンガーが娘と遊ぶために発明した、ボールベアリングとその外側に付いた羽根などからなり、手に持ってくるくる回して遊ぶ玩具のことを日本では一般に何というでしょう？,ハンドスピナー,4444444
日本の内閣総理大臣が臨時国会の冒頭で行う、国政全般について自身の方針を述べる演説を何演説というでしょう？,所信表明演説,666666
日本の内閣総理大臣が通常国会の冒頭で行う、その年1年間の政府の基本方針を述べる演説を何演説というでしょう？,施政方針演説,666666
ニューヨーク近代美術館に勤務していた経歴を持ち、そのペンネームはゴヤの描いた油絵のタイトルに由来する、代表作に『ジヴェルニーの食卓』『楽園のカンヴァス』などがある小説家は誰でしょう？,原田マハ,6644
代表曲に『MIRAGE』や『恋音と雨空』などがある、日高光啓がラップを担当しているパフォーマンスグループは何でしょう？,AAA,222
漫画『闇金ウシジマくん』で、主人公・丑嶋馨が社長を務める闇金会社の名前は何でしょう？,カウカウファイナンス,4444444444
ギリシャ神話で、ギリシャ軍が兵士を中に潜ませて敵陣内に運ばせたとされる巨大装置を何と呼ぶでしょう？,トロイの木馬,444366
小松左京、星新一と並び「SF御三家」ともいわれる、『ビアンカ・オーバースタディ』『家族八景』『富豪刑事』『時をかける少女』などの小説で知られる人物は誰でしょう？,筒井康隆,6666
日本における新聞連載4コマ漫画の元祖とされる、1922年から『夕刊報知新聞』などで連載された麻生豊の漫画は何でしょう？,ノンキナトウサン,44444444
小説家・吉行淳之介の小説のタイトルにもなっている、急にどっと降りすぐにやんでしまう雨のことを漢字2文字で何というでしょう？,驟雨,66
公用語はディべヒ語である、首都をマレに置くインド洋に浮かぶ島国は何でしょう？,モルディブ共和国,44444666
2002年「宇宙ニュートリノの検出に対する貢献」によりノーベル物理学賞を受賞した、東京大学名誉教授である日本の物理学者は誰でしょう？,小柴昌俊,6666
現在の中国に、台湾を除いて「省」はいくつあるでしょう？,22省,006
2011年に黒うさPが作詞・作曲・編曲し、ボーカルに「初音ミク」を使用して発表された、トヨタ自動車「アクア」のCM曲や、小林幸子、和楽器バンドのカバーでも知られる曲は何でしょう？,千本桜,666
本名を鈴木栄治という、ドラマ『おれは男だ！』の主演やテレビ司会者などとして人気を博したタレントで、後に政界入りし、2009年から現在まで千葉県知事を務めている人物は誰でしょう？,森田健作,6666
宣教師ザビエルが「日本国中最も大にして最も有名な坂東の大学」と世界に紹介した、日本で最も古い学校ともいわれる学校は何学校でしょう？,足利学校,6666
本名はそれぞれ高田昭徳と南出繁である、吉本所属のベテランお笑いコンビは何でしょう？,オール阪神・巨人,44466466
妹に同じく女優の萌歌がいる、実写映画『ちはやふる』の大江奏役やアニメ映画『君の名は。』の宮水三葉役で知られる女優は誰でしょう？,上白石萌音,66666
モーツァルトの『ピアノソナタ第11番』の第3楽章を、ある国の名前から一般的には何というでしょう？,トルコ行進曲,444666
かつてのイギリスのロックバンド「オアシス」の中心メンバーだった、兄・ノエルと弟・リアムの兄弟の姓は何でしょう？,ギャラガー,44444
劇作家の芝野新作を主人公とする、1931年に公開された五所平之助・監督による日本初の本格的なトーキー映画は何でしょう？,マダムと女房,444366
4人の少年が森にある死体を探しに行くという内容の、スティーブン・キングの小説を原作とする1986年公開のアメリカ映画は何でしょう？,スタンド・バイ・ミー,4444444444
本名を畠山秀樹といい、デビュー時のペンネームは「はた山ハッチ」である、好角家であることやクイズ番組での活躍で知られる漫画家は誰でしょう？,やくみつる,33333
娘エマのために作曲された、『グラドゥス・アド・パルナッスム博士』から『ゴリウォーグのケークウォーク』までの全6曲からなる、ドビュッシーのピアノ曲集は何でしょう？,子供の領分,66366
映画『虹をつかむ男』で主演を務めたアメリカの俳優で、日本のタレント・谷啓の芸名の由来にもなったのは誰でしょう？,ダニー・ケイ,444444
モデルとして活躍する藤田ニコルが生まれた国はどこでしょう？,ニュージーランド,44444444
映画『ゴーストバスターズ』に登場する、ゴーストを捕獲するためにバスターズのメンバーが使用するレーザー装置を何というでしょう？,プロトンパック,4444444
正月に行われる「箱根駅伝」で、1日目を「往路」と呼ぶのに対し、2日目を何と呼ぶでしょう？,復路,66
カリブ海の島国で、首都をキングストンに置く国はジャマイカですが、首都をキングスタウンに置く国を通称で何というでしょう？,セントビンセント・グレナディーン,4444444444444444
一般に略して「カポ」と呼ばれる、取り付けることで弦の長さを短くして楽器全体を移調する、ギターなどの弦楽器に使用される器具を何というでしょう？,カポタスト,44444
スペインのアンダルシア地方で生産される、白ブドウを使ったワインを英語で特に何というでしょう？,シェリー,4444
ことわざで、冷酷無情な人であっても、時には情に感じて涙を流すことがあるということを、「何の目にも涙」というでしょう？,鬼の目にも涙,636336
「バロン西」の通称で知られる、1932年のロサンゼルスオリンピックの馬術競技で金メダルを獲得した日本人は誰でしょう？,西竹一,666
日本では『巌窟王』とも呼ぶ、無実の罪を着せられたダンテスの復讐を描いた、アレクサンドル・デュマの小説は何でしょう？,モンテ・クリスト伯,444444446
